ETHUSDT,BTCUSDT,ETHUSDT_perc,BTCUSDT_perc,spread,zscore
1193.09,16660.34,0.97936350278683,0.989753350894265,-10.464949336667132,-1.1276527138154417
1200.4,16736.42,0.9853640117219244,0.9942730926844104,-8.65102327906743,-0.7771643652665841
1189.05,16578.26,0.9760472160429475,0.9848771625907007,-8.575431077042367,-0.6903838209183264
1191.47,16609.16,0.9780337046370554,0.9867128621348057,-8.387669310746105,-0.5892418422998629
1194.16,16647.89,0.9802418262561258,0.9890137243789217,-8.495552378426964,-0.5350233135510996
1193.99,16627.57,0.9801022795367049,0.9878065588534779,-7.1976209574283985,-0.2334269844778342
1191.01,16596.4,0.9776561076315639,0.9859548192162693,-7.925877729449894,-0.28706403284271964
1191.61,16597.45,0.9781486254648136,0.9860171973561175,-7.401730484963991,-0.0677835827693909
1184.98,16519.24,0.9727063034074025,0.9813709170537083,-8.381783809948956,-0.2202326393983426
1182.27,16518.39,0.9704817645272239,0.9813204204643072,-11.030379198341961,-1.1077194601271538
1188.0,16547.37,0.9751853098347603,0.9830420571241182,-7.393915250534064,0.8783700289098885
1191.03,16583.0,0.9776725248926721,0.9851587553363014,-6.937852087649389,1.3400170109868315
1188.65,16549.91,0.975718870820781,0.9831929528147987,-6.927406678158832,1.3766563202666224
1188.66,16525.02,0.9757270794513352,0.9817142938616347,-5.119335168874613,2.3629015779213693
1191.88,16554.16,0.9783702584897762,0.9834454357618034,-4.004429736192606,2.470024330209768
1192.85,16573.08,0.97916649565353,0.9845694304341164,-4.401224149839209,1.9092455604751377
1191.63,16577.25,0.9781650427259221,0.9848171607609421,-5.92246795030951,1.01443907448337
1190.19,16564.97,0.9769829999261224,0.9840876335634791,-6.47535191439124,0.6802512564464602
1192.2,16557.18,0.9786329346675094,0.9836248471735574,-3.90259670919545,1.739084253538117
1189.62,16542.82,0.9765151079845349,0.9827717518514426,-5.445219976639237,0.9175650122368223
1196.45,16593.16,0.9821216026530294,0.9857623380990232,-2.2518177981487497,2.131600712975438
1196.8,16611.07,0.9824089047224251,0.9868263309415772,-3.1956490850625414,1.55239788729259
1195.95,16634.46,0.9817111711253211,0.9882158782663867,-5.735359515040727,0.32810310477775906
1195.53,16617.83,0.9813664086420462,0.9872279273466954,-4.953996349134968,0.6246753024420292
1196.78,16607.57,0.9823924874613168,0.9866184038087498,-2.96280656668182,1.4132595855780834
1197.45,16629.43,0.9829424657084459,0.9879170572726377,-3.871988695767868,0.9014621312043817
1196.9,16647.83,0.9824909910279669,0.9890101599137876,-5.751217935254999,-0.017803358593233596
1197.0,16667.5,0.9825730773335084,0.9901787104002776,-7.072192888554355,-0.6798649436265926
1194.8,16653.0,0.9807671786115921,0.9893172979928497,-8.224702455263014,-1.1965222347646942
1197.04,16647.0,0.9826059118557251,0.9889608514794312,-5.551258138038975,0.0131519045253006
1196.86,16612.93,0.9824581565057501,0.986936829360737,-3.270016823402102,1.1859670406446041
1193.33,16600.09,0.97956050992013,0.9861740338220215,-5.872445984542537,-0.47086346038578636
1191.65,16599.5,0.9781814599870304,0.986138983248202,-7.50982396001541,-1.4648239238661909
1195.5,16619.71,0.9813417827503838,0.9873396139208998,-5.119808901864872,-0.027713311032140427
1197.25,16634.34,0.9827782930973625,0.9882087493361184,-4.4266906286961785,0.3964442664072242
1196.42,16627.63,0.982096976761367,0.9878101233186122,-4.771955400600746,0.20028688591779123
1193.8,16604.0,0.9799463155561757,0.9864063181332658,-5.6849071979333985,-0.35347438050807006
1194.7,16601.35,0.9806850923060506,0.9862488875898393,-4.593469291159408,0.3166827584665147
1196.25,16594.0,0.9819574300419461,0.9858122406109018,-2.5125000025600457,1.4922082191280468
1194.76,16607.5,0.9807343440893755,0.9866142452660933,-4.977749716314065,-0.023469379935703968
1192.06,16554.95,0.978518013839751,0.9834923678860702,-3.8814999046271623,0.6198555480002957
1191.05,16544.9,0.9776889421537804,0.9828953199760945,-4.1654806732769885,0.5341454537185513
1185.15,16488.0,0.9728458501268235,0.979515018873843,-5.954983731602397,-0.601377120938021
1188.25,16536.53,0.9753905255986144,0.9823980770898756,-6.360825850749279,-0.8504463371591556
1190.92,16520.5,0.9775822299565764,0.9814457708215261,-2.532807116565891,1.5774921652082154
1190.55,16492.0,0.9772785106260722,0.9797526498827885,-0.8439466097518107,2.3055052109285756
1190.58,16499.0,0.9773031365177347,0.9801685041484434,-1.319631646513244,1.8062583281801552
1192.36,16500.74,0.978764272756376,0.9802718736373348,0.33466950149158947,2.192346438170077
1191.01,16470.5,0.9776561076315639,0.9784753832097058,1.1692288603010184,2.159193536942575
1189.4,16418.5,0.9763345181123434,0.9753861800934127,3.315746276242635,2.501252878674312
1195.23,16558.33,0.9811201497254213,0.9836931660886293,-0.9556735366634257,0.8603147602894707
1195.55,16548.61,0.9813828259031545,0.9831157227368914,0.06650625723955272,1.1328964877941192
1195.58,16534.49,0.981407451794817,0.9822768852753134,1.1165452171067045,1.348160452015106
1197.84,16569.64,0.9832626023000582,0.984365067766423,0.8372839253693201,1.157249121638686
1194.95,16531.0,0.9808903080699047,0.9820695522200084,0.7386653282921998,1.0198356137157396
1197.44,16574.8,0.9829342570778917,0.9846716117679628,0.06452181255690448,0.7101172254254566
1198.32,16584.92,0.9836566165666581,0.9852728182205952,0.21344573083888463,0.68857883682287
1198.38,16587.92,0.9837058683499832,0.9854510414773043,0.05672357222715618,0.5608345023846852
1199.81,16612.46,0.9848797025192286,0.9869089077171858,-0.28606368521923287,0.36771600019631673
1197.2,16582.0,0.9827372499445918,0.9850993475840649,-0.6956113681119405,0.17594029521807464
1196.25,16570.64,0.9819574300419461,0.9844244755186594,-0.8249567941679743,0.051200141680889086
1196.49,16581.27,0.9821544371752461,0.9850559799249324,-1.3528756428497672,-0.22733986164079636
1194.55,16557.27,0.9805619628477381,0.9836301938712587,-1.5590983739537023,-0.3908536829753581
1195.6,16557.31,0.9814238690559253,0.9836325701813482,-0.5119880027355066,-0.03701632279312877
1193.55,16545.03,0.9797410997923216,0.982903042983885,-1.6748719668166814,-1.14296813885446
1195.39,16551.5,0.9812514878142881,0.9832874111408546,-0.3022694222231621,-0.16189337968090317
1196.98,16570.52,0.9825566600724002,0.9844173465883911,-0.08628790782336182,-0.006489953824206094
1196.11,16557.0,0.9818425092141877,0.9836141537781549,0.020406620321182345,0.03196185065050101
1196.72,16550.21,0.9823432356779919,0.9832107751404696,1.12092110597996,0.9682289123238664
1198.43,16572.0,0.9837469115027541,0.9845052700617009,1.256795827261385,1.0799551605321795
1197.05,16572.5,0.9826141204862793,0.9845349739378191,-0.1593245325072985,-0.023892940002816936
1197.5,16576.69,0.9829835088612167,0.9847838924196896,-0.012013147368634236,0.09831665491498238
1201.1,16601.54,0.9859386158607159,0.9862601750627643,1.792804972128124,1.9406915986001818
1203.35,16588.5,0.9877855577354029,0.9854854979736016,4.9848239548950914,3.3913120935599794
1202.8,16591.07,0.9873340830549239,0.9856381758968491,4.249165305684301,2.3413816671575365
1202.94,16602.71,0.9874490038826823,0.9863296821328809,3.5482833302698964,1.6993377790784228
1201.02,16581.36,0.9858729468162826,0.9850613266226337,3.1706226923918166,1.3427233241744019
1199.66,16578.0,0.9847565730609164,0.9848617165751193,2.0533515100373734,0.7009004547031794
1203.03,16571.5,0.9875228815576697,0.9844755661855827,5.8929161870298685,2.2074221944940673
1202.8,16571.5,0.9873340830549239,0.9844755661855827,5.66291618702985,1.813504181542147
1200.45,16551.5,0.9854050548746953,0.9832874111408546,4.757730577776783,1.2954710023200178
1196.65,16524.5,0.9822857752641128,0.9816834018304716,2.9082300052848495,0.4915535432137945
1196.21,16543.0,0.9819245955197294,0.9827824452468452,1.131776693844131,-0.29269689313239095
1194.11,16535.37,0.9802007831033548,0.9823291640972813,-0.4170266160861047,-1.0030759315543027
1196.2,16558.25,0.9819163868891753,0.9836884134684504,0.020105720899664448,-0.8319970496304846
1195.9,16553.0,0.9816701279725504,0.9833765227692092,0.09936949847087817,-0.8769153214766705
1194.37,16537.23,0.9804142074977631,0.9824396625164411,-0.2913943544256199,-1.059127556852156
1193.05,16522.74,0.9793306682646133,0.9815788441865357,-0.564626328329723,-1.161865521089938
1194.7,16532.13,0.9806850923060506,0.9821366829800355,0.40703331521490327,-0.7289669409472807
1194.65,16544.32,0.9806440491532799,0.9828608634797972,-0.5235810559452148,-1.0923657364342205
1195.03,16529.42,0.980955977114338,0.9819756879714747,0.9328056651611405,-0.42874303471419817
1194.18,16514.24,0.980258243517234,0.9810738782925262,1.1794197877377428,-0.3534337618765825
1196.47,16540.43,0.9821380199141377,0.9826297673235976,1.5774353430549581,-0.2101594886017716
1196.95,16548.81,0.9825320341807376,0.9831276042873388,1.4520581133319865,-0.2607724171949114
1196.15,16558.82,0.9818753437364045,0.983722275887225,-0.07107148923660134,-0.8871202828968451
1197.0,16562.63,0.9825730773335084,0.9839486194232459,0.503691369326134,-0.5408852715974658
1195.05,16546.75,0.9809723943754463,0.9830052243177317,-0.29912600442094117,-0.8539125004024942
1194.3,16541.55,0.980356747083884,0.9826963040061023,-0.6734742628268577,-0.9464461103411952
1196.4,16558.91,0.9820805595002586,0.9837276225849264,0.17242684600523717,-0.47948458110471204
1197.4,16565.6,0.9829014225556751,0.9841250604473878,0.6891364323005291,-0.11789334981082648
1200.72,16580.1,0.9856266878996577,0.9849864728548157,2.961645999009079,1.5928973969798874
1200.98,16592.25,0.985840112294066,0.9857082770444882,2.3439212566302103,1.5362719759324923
1201.78,16603.89,0.9864968027383991,0.9863997832805198,2.3030392812156606,1.6058412814305534
1201.25,16603.19,0.9860617453190285,0.9863581978539543,1.8236077848919194,1.0896662919584026
1202.63,16605.9,0.9871945363355032,0.9865191928625151,3.007835434945491,1.8858742395857127
1200.95,16601.5,0.9858154864024035,0.9862577987526748,1.6456946009100193,0.6502672209128846
1200.33,16617.02,0.9853065513080452,0.9871798070673838,-0.09548136630974113,-0.8334034231553689
1198.14,16585.0,0.9835088612166832,0.9852775708407742,0.02766647327598548,-0.7501347773555277
1194.95,16565.0,0.9808903080699047,0.984089415796046,-1.717519135977227,-2.041897643524106
1196.65,16589.0,0.9822857752641128,0.9855152018497197,-1.751296404873301,-1.8129821821176142
1201.59,16664.02,0.9863408387578699,0.9899719714224949,-2.230795184564613,-1.9295725924145286
1201.56,16638.59,0.9863162128662075,0.9884612322831231,-0.4237136867300251,-0.6711636590268595
1201.9,16645.36,0.9865953063050492,0.9888634227657636,-0.5727833579976505,-0.7078939054635068
1201.15,16638.64,0.9859796590134868,0.9884642026707349,-0.837325722706737,-0.8024825154287869
1212.73,16720.12,0.9954852531952094,0.9933047463229572,4.856500449391206,2.380770004800747
1215.44,16732.66,0.9977097920753881,0.9940497195360017,6.660601826392849,2.5869772435306344
1216.82,16717.28,0.9988425830918627,0.9931360283066057,9.151664092877127,2.7396235441673418
1217.45,16726.67,0.9993597268167752,0.9936938671001055,9.103323736421544,2.2258247914833555
1217.37,16734.5,0.9992940577723417,0.9941590298001167,8.457678902444059,1.7623469027015655
1216.55,16721.55,0.9986209500669003,0.9933896994086552,8.5731962204527,1.5813356265325282
1215.14,16695.89,0.9974635331587632,0.9918652964862691,9.016893083780815,1.505645959088799
1216.7,16701.5,0.9987440795252128,0.9921985739763154,10.171622647176264,1.5901941472667374
1218.65,16735.84,1.000344762483275,0.9942386361881135,9.640876338264206,1.3231409270564483
1216.03,16710.8,0.9981941012780837,0.9927510660721138,8.829783955479115,1.0461678131001184
1216.95,16715.0,0.998949295289067,0.9930005786315068,9.446372933422253,1.0729770192636776
1217.95,16724.7,0.9997701583444835,0.9935768338282,9.74563795391009,1.039789862629272
1218.8,16737.92,1.0004678919415873,0.9943622043127651,9.640615641626482,0.9283299051859326
1218.45,16729.58,1.0001805898721916,0.9938667436591136,9.893103242567804,0.8901073118641486
1219.72,16757.47,1.0012230859525706,0.995523625868987,9.14830957467143,0.6651094443849592
1215.05,16700.2,0.9973896554837756,0.992121343898408,8.615535582574694,0.48284354596342455
1213.97,16673.03,0.9965031233839259,0.9905072352701448,9.498315932404239,0.6092616775025271
1215.65,16697.0,0.9978821733170256,0.9919312390912515,9.446705885094389,0.5333199461890513
1214.21,16678.0,0.9967001305172258,0.9908024917987598,9.379279556303572,0.4439604555914377
1214.18,16673.12,0.9966755046255633,0.9905125819678461,9.701814267645887,0.4990042910755094
1215.7,16692.62,0.9979232164697963,0.991671033136456,9.813120236667828,0.6854151214771865
1213.82,16688.65,0.9963799939256133,0.9914351843600776,8.219915893230791,-1.2106951476123302
